time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656333360,c01945,43.67974090576172,-79.62571254996368,53.12988746802101,226.56935480474897,0.0,ROU1791 ,True,False,False,1047,152.4,,1656333356.424,1656333359.94
1656333360,c1e845,43.67017713643737,-79.62890625,,,,BMN72   ,True,False,False,,,,1656333357.205,1656333357.205
1656333360,a641bf,43.28498840332031,-79.18862276299052,275.7592595633103,90.64134387894255,-0.32512,DAL374  ,False,False,False,1771,10675.62,11064.240000000002,1656333359.977,1656333359.996
1656333360,c06e22,43.633831476761124,-79.3133762904576,84.04824791093573,50.46384281323664,-0.32512,CGPSJ   ,False,False,False,5343,708.6600000000001,685.8000000000001,1656333359.979,1656333359.979
1656333360,c01754,43.6790336996822,-79.59661756243025,,,,ACA137  ,True,False,False,6345,,,1656333359.741,1656333359.741
1656333360,c1e844,43.670875420004634,-79.66863359723772,,,,BMN71   ,True,False,False,,,,1656333116.186,1656333116.186
1656333360,c1e920,43.67863082885742,-79.59344021109648,,,,VAN352  ,True,False,False,,,,1656333193.129,1656333193.129
1656333360,c067e7,43.62982177734375,-79.83930720839385,164.45801922430738,35.579347442455365,-10.40384,JZA792  ,False,False,False,1711,2781.3,2796.54,1656333359.899,1656333359.97
1656333360,c0523f,43.68274624064817,-79.61756025041853,52.030104203548774,226.2018330644521,-0.65024,ROU1904 ,True,False,False,7017,152.4,,1656333341.22,1656333359.841
1656333360,ac8985,43.17882990432998,-79.44534301757812,204.54761816750067,273.17183684710454,0.0,DAL341  ,False,False,False,2003,9753.6,10088.880000000001,1656333359.837,1656333359.94
1656333360,c1e7e7,43.667046498444115,-79.6230043683733,,,,MTC25   ,True,False,False,,,,1656333345.565,1656333345.565
1656333360,ad99f9,43.70411682128906,-79.8814001748728,219.38789938786198,313.95491927410797,0.0,ASA791  ,False,False,False,2653,10363.2,10675.62,1656333359.695,1656333359.899
1656333360,a6f280,43.67435073852539,-79.6251536524573,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,,,1656333356.89,1656333359.837
1656333360,c030bb,43.35713195800781,-79.38931487327397,143.12364636130374,334.4481126202435,-1.95072,ACA985  ,False,False,False,3526,3337.56,3383.2799999999997,1656333359.979,1656333359.979
1656333360,c06973,43.758649664410086,-79.87704685756138,31.25009122405629,249.77514056883192,-0.65024,CGNYG   ,True,False,False,1200,,,1656333171.973,1656333171.973
1656333360,c06358,43.63243490962659,-79.3829563685826,61.81896120709115,251.56505117707798,-3.5763200000000004,POE452  ,False,False,False,0644,83.82000000000001,76.2,1656333359.521,1656333359.909
1656333360,c066dd,43.680301666259766,-79.61720133936683,,,,ACA176  ,True,False,False,2152,152.4,,1656333012.097,1656333358.946
1656333360,c018c8,43.680057848914196,-79.59910256522045,,,,JZA476  ,True,False,False,2252,,,1656333359.837,1656333359.837
1656333360,a34729,43.687076568603516,-79.6227903144304,,,,DAL2188 ,True,False,False,,,,1656333359.515,1656333359.515
1656333360,c041b9,43.684747986874335,-79.62689535958424,,,,SWG438  ,True,False,False,0563,,,1656333347.771,1656333347.771
1656333360,c010e4,43.67402933411679,-79.60807800292969,,,,ACA702  ,True,False,False,2225,,,1656333359.724,1656333359.724
1656333360,c1e863,43.68476486206055,-79.66336627339206,,,,MTC66   ,True,False,False,,,,1656333326.505,1656333326.505
1656333360,c05ce8,43.690241150936835,-79.64074271065846,,,,HRT445  ,True,False,False,4756,144.78,,1656333357.899,1656333358.008
1656333360,ac4c7d,43.040104235632946,-80.36839076450894,155.73724730188573,229.15236170844372,-4.22656,EDV4733 ,False,False,False,6204,8016.240000000001,8282.94,1656333359.514,1656333359.979
1656333360,c00cec,43.71175992286811,-79.70541817801342,56.59819275438169,332.969139740157,0.97536,MAL8056 ,False,False,False,5555,594.36,579.12,1656333359.841,1656333359.899
1656333360,a53436,43.09405517578125,-79.71060109692951,194.99870716590166,269.0930185701652,0.0,RPA4659 ,False,False,False,1444,10363.2,10713.720000000001,1656333359.841,1656333359.979
1656333360,c054bd,43.611346745895126,-79.41879272460938,91.57681208723946,180.64374571417537,8.45312,JZA7704 ,False,False,False,2242,480.06,464.82,1656333359.586,1656333359.97
1656333360,010154,43.6768684387207,-79.61419926133266,46.938610307051064,226.33221985386965,-0.32512,MSR995  ,True,False,False,0706,,,1656333359.837,1656333359.837
1656333360,c05bd6,43.676937103271484,-79.61593982785246,52.75748004428672,226.1852608186224,0.0,ACA746  ,True,False,False,3345,,,1656333351.755,1656333359.282
1656333370,c018c8,43.680267333984375,-79.59869384765625,,,,JZA476  ,True,False,False,2252,,,1656333369.552,1656333369.552
1656333370,c1e863,43.68476486206055,-79.66336627339206,,,,MTC66   ,True,False,False,,,,1656333326.505,1656333326.505
1656333370,c05bd6,43.677450923596396,-79.61518968854631,52.75748004428672,226.1852608186224,0.0,ACA746  ,True,False,False,3345,,,1656333367.171,1656333367.599
1656333370,c00cec,43.716182385460804,-79.70849173409601,58.207241458422274,333.2084844705808,3.5763200000000004,MAL8056 ,False,False,False,5555,632.46,624.84,1656333369.468,1656333369.929
1656333370,a34729,43.687075598765226,-79.62279183523998,,,,DAL2188 ,True,False,False,0566,,,1656333364.381,1656333369.235
1656333370,010154,43.6768684387207,-79.61419926133266,46.938610307051064,226.33221985386965,-0.32512,MSR995  ,True,False,False,0706,,,1656333359.837,1656333369.552
1656333370,c054bd,43.602996826171875,-79.41639744958212,97.15503420185995,157.91690261844673,13.655040000000001,JZA7704 ,False,False,False,2242,609.6,594.36,1656333369.592,1656333369.96
1656333370,a53436,43.09373474121094,-79.73468159520348,195.00752877915212,268.941886911771,0.0,RPA4659 ,False,False,False,1444,10363.2,10713.720000000001,1656333369.928,1656333369.963
1656333370,c010e4,43.674625396728516,-79.6072050582531,,,,ACA702  ,True,False,False,2225,144.78,,1656333369.591,1656333369.591
1656333370,c066dd,43.680301666259766,-79.61720133936683,,,,ACA176  ,True,False,False,2152,152.4,,1656333012.097,1656333369.929
1656333370,c041b9,43.68428421020508,-79.62754892748455,,,,SWG438  ,True,False,False,0563,,,1656333363.079,1656333363.079
1656333370,c05ce8,43.68598937988281,-79.6468548442042,72.76791740700766,226.1457628381751,9.10336,HRT445  ,False,False,False,4756,167.64000000000001,160.02,1656333369.666,1656333369.908
1656333370,ac4c7d,43.03070068359375,-80.38319432458212,155.34845974664046,229.02826366648512,-4.22656,EDV4733 ,False,False,False,6204,7970.52,8237.220000000001,1656333369.833,1656333369.942
1656333370,c0832e,43.52325439453125,-79.58048975744913,63.9650658284861,25.74070835623284,-1.30048,CGXRP   ,False,False,False,5332,518.1600000000001,502.9200000000001,1656333369.909,1656333369.909
1656333370,c067ae,43.702239990234375,-79.62328533793601,72.412447418048,226.4392896278824,-3.90144,ACA603  ,False,False,False,3117,228.60000000000002,220.98000000000002,1656333369.511,1656333369.76
1656333370,c00b71,43.61614162639036,-79.67376708984375,110.7787994746121,221.6114430092765,11.704320000000001,JZA901  ,False,False,False,6335,845.82,853.44,1656333369.666,1656333369.96
1656333370,a22771,43.065428653005824,-80.03311157226562,193.45557007070133,269.085783239551,0.32512,ENY3811 ,False,False,False,3511,10972.800000000001,11323.320000000002,1656333369.607,1656333369.963
1656333370,c1e945,43.66300964355469,-79.59324858909429,,,,MTC565  ,True,False,False,,,,1656333289.979,1656333289.979
1656333370,c030ef,43.6757926940918,-79.61263434831488,,,,ACA1250 ,True,False,False,2210,,,1656333366.303,1656333366.303
1656333370,c00b93,43.01600646972656,-79.84563073446583,156.7155511869221,193.67130713219584,15.280640000000002,JZA887  ,False,False,False,0502,5379.72,5539.740000000001,1656333369.624,1656333369.963
1656333370,c01945,43.67956905041711,-79.62496621268139,53.12988746802101,226.56935480474897,0.0,ROU1791 ,True,False,False,1047,,,1656333366.589,1656333368.744
1656333370,c06e87,43.68098889367055,-79.61769104003906,,,,ACA1113 ,True,False,False,2247,152.4,,1656333362.08,1656333363.611
1656333370,c07966,43.67698540121822,-79.59686279296875,,,,ACA1121 ,True,False,False,2213,,,1656333360.298,1656333369.127
1656333370,c00cf5,43.674797446040785,-79.70312935965404,56.80589324229703,282.0222766861835,3.5763200000000004,MAL8095 ,False,False,False,4345,563.88,556.26,1656333369.928,1656333369.928
1656333370,a9d86c,43.67786407470703,-79.59639438363007,,,,RPA3647 ,True,False,False,2250,144.78,,1656333366.625,1656333367.868
1656333370,a87586,43.79215563757945,-79.4543675013951,98.09032054626194,265.1864491062935,0.65024,EJA644  ,False,False,False,1566,891.5400000000001,883.9200000000001,1656333369.624,1656333369.963
1656333370,c044b2,43.16963195800781,-79.927820604901,54.739355742260905,229.57392125990086,0.32512,CJT345  ,True,False,False,6272,,,1656333358.058,1656333358.058
1656333370,c1e865,43.68035888671875,-79.61592385935229,,,,SAF208  ,True,False,False,,,,1656333075.246,1656333075.246
1656333370,c02494,43.68444539732852,-79.62418147495816,54.231768066220816,226.92195595893142,-0.65024,WJA579  ,True,False,False,0613,144.78,,1656333290.097,1656333294.781
1656333370,c1e88a,43.676508240780585,-79.6165793282645,,,,MTC623  ,True,False,False,,,,1656333365.07,1656333365.07
1656333370,c1e84c,43.665069580078125,-79.6139757023301,,,,EL54    ,True,False,False,,,,1656333362.586,1656333362.586
1656333370,c1e847,43.67286552817134,-79.59591456821987,,,,BMN74   ,True,False,False,,,,1656333328.672,1656333328.672
1656333370,c06a8b,43.678733825683594,-79.60771605025889,56.39442032973929,226.10881212775993,0.0,JZA892  ,True,False,False,6605,,,1656333109.834,1656333109.834
1656333370,c03bf7,43.68542299432269,-79.62225232805525,52.05044634261297,227.00253313182688,-0.97536,WJA243  ,True,False,False,3115,,,1656333081.819,1656333087.23
1656333370,c0834d,43.12028503417969,-80.27224518531972,61.76970903487981,262.34229030628615,1.6256000000000002,CGXSU   ,False,False,False,5315,883.9200000000001,876.3000000000001,1656333369.663,1656333369.812
1656333370,c00e53,43.49315061407574,-79.75838797433039,203.6899424852654,61.81685429018456,13.004800000000001,FLE823  ,False,False,False,2273,4038.6000000000004,4091.9400000000005,1656333369.928,1656333369.963
1656333370,a6f280,43.67524337768555,-79.62622354196947,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,,,1656333367.599,1656333369.665
1656333370,c030bb,43.368255615234375,-79.39659650935681,140.13760503532546,334.56378361958264,-5.20192,ACA985  ,False,False,False,3526,3299.46,3345.18,1656333369.705,1656333369.96
1656333370,ad99f9,43.7179979227357,-79.90127563476562,219.38789938786198,313.95491927410797,0.0,ASA791  ,False,False,False,2653,10363.2,10675.62,1656333369.859,1656333369.963
1656333370,c1e7e7,43.667046498444115,-79.62300436837333,,,,MTC25   ,True,False,False,,,,1656333365.973,1656333365.973
1656333370,c0523f,43.68274624064817,-79.61756025041853,52.030104203548774,226.2018330644521,-0.65024,ROU1904 ,True,False,False,7017,152.4,,1656333341.22,1656333368.339
1656333370,c06358,43.63124084472656,-79.38803739325942,58.73004099717187,251.08891992543613,-3.2512000000000003,POE452  ,False,False,False,0644,53.34,53.34,1656333366.817,1656333368.574
1656333370,c1e920,43.68563247939287,-79.60964747837612,,,,VAN352  ,True,False,False,,,,1656333369.235,1656333369.235
1656333370,c067e7,43.64169880495233,-79.82757568359375,163.32199434855156,35.6425765753794,-10.40384,JZA792  ,False,False,False,1711,2682.2400000000002,2697.48,1656333369.762,1656333369.96
1656333370,ac8985,43.17985405356197,-79.47065080915178,204.51979863804092,273.02793710179776,0.0,DAL341  ,False,False,False,2003,9753.6,10088.880000000001,1656333369.963,1656333369.963
1656333370,c06973,43.758649664410086,-79.87704685756138,31.25009122405629,249.77514056883192,-0.65024,CGNYG   ,True,False,False,1200,,,1656333171.973,1656333171.973
1656333370,c1e845,43.67017713643737,-79.62890625,,,,BMN72   ,True,False,False,,,,1656333357.205,1656333357.205
1656333370,c01754,43.67904281616211,-79.59661794263263,,,,ACA137  ,True,False,False,6345,144.78,,1656333365.501,1656333369.715
1656333370,c1e844,43.670875420004634,-79.66863359723772,,,,BMN71   ,True,False,False,,,,1656333116.186,1656333116.186
1656333370,c06e22,43.63838195800781,-79.30525668831757,83.34151577499848,52.77642919490952,0.0,CGPSJ   ,False,False,False,5343,723.9000000000001,701.0400000000001,1656333369.965,1656333369.965
1656333370,a641bf,43.28471374511719,-79.15476954260538,275.7592595633103,90.64134387894255,-0.32512,DAL374  ,False,False,False,1771,10668.0,11056.62,1656333369.963,1656333369.973
1656333380,c01754,43.679022061622746,-79.5966012137277,,,,ACA137  ,True,False,False,6345,144.78,,1656333376.045,1656333379.676
1656333380,c06e22,43.64290916313559,-79.2968314034598,84.46913567396413,55.92280471986926,0.97536,CGPSJ   ,False,False,False,5343,731.52,708.66,1656333379.953,1656333379.977
1656333380,c1e844,43.670875420004634,-79.66863359723772,,,,BMN71   ,True,False,False,,,,1656333116.186,1656333116.186
1656333380,a641bf,43.28441037970074,-79.1210501534598,275.25109764227875,90.74962162989061,-0.32512,DAL374  ,False,False,False,1771,10668.0,11056.62,1656333379.961,1656333379.961
1656333380,c00b93,43.00199890136719,-79.85029353651885,154.09465659567886,193.71149353943252,11.704320000000001,JZA887  ,False,False,False,0502,5516.88,5669.280000000001,1656333379.925,1656333379.969
1656333380,a9d86c,43.67769532284494,-79.59648677280973,,,,RPA3647 ,True,False,False,2250,,,1656333379.594,1656333379.594
1656333380,c030ef,43.67566680908203,-79.61265031681506,,,,ACA1250 ,True,False,False,2210,,,1656333379.703,1656333379.703
1656333380,c06e87,43.68047332763672,-79.61844688238102,,,,ACA1113 ,True,False,False,2247,,,1656333378.025,1656333378.025
1656333380,c1e945,43.66300964355469,-79.59324858909429,,,,MTC565  ,True,False,False,,,,1656333289.979,1656333289.979
1656333380,c00cf5,43.67591469974841,-79.7101266043527,57.530390055820206,282.917812843934,4.8768,MAL8095 ,False,False,False,4345,609.6,601.98,1656333379.925,1656333379.925
1656333380,a22771,43.06517028808594,-80.05711755087208,193.44804577058807,269.2381329441219,-0.32512,ENY3811 ,False,False,False,3511,10972.800000000001,11323.320000000002,1656333379.814,1656333379.933
1656333380,c01945,43.67945266982256,-79.62442670549666,53.12988746802101,226.56935480474897,0.0,ROU1791 ,True,False,False,1047,,,1656333378.279,1656333378.279
1656333380,c07966,43.676856994628906,-79.59693731263627,,,,ACA1121 ,True,False,False,2213,,,1656333379.387,1656333379.387
1656333380,c00b71,43.60844421386719,-79.68300752861552,111.65449721386244,220.51539399045535,15.60576,JZA901  ,False,False,False,6335,982.98,998.22,1656333379.815,1656333379.952
1656333380,c067ae,43.6976080425715,-79.62995256696428,72.412447418048,226.4392896278824,-4.55168,ACA603  ,False,False,False,3117,182.88,182.88,1656333379.927,1656333379.963
1656333380,c0832e,43.52825100139036,-79.5769827706473,62.40907580628407,29.100477411543444,-0.97536,CGXRP   ,False,False,False,5332,518.1600000000001,495.30000000000007,1656333379.922,1656333379.925
1656333380,c05bd6,43.677450923596396,-79.61518968854631,52.75748004428672,226.1852608186224,0.0,ACA746  ,True,False,False,3345,,,1656333367.171,1656333376.015
1656333380,a34729,43.687075598765226,-79.62279183523998,,,,DAL2188 ,True,False,False,0566,,,1656333379.387,1656333379.387
1656333380,010154,43.6768684387207,-79.61419926133266,46.938610307051064,226.33221985386965,-0.32512,MSR995  ,True,False,False,0706,,,1656333370.042,1656333377.07
1656333380,c066dd,43.680301666259766,-79.61720133936683,,,,ACA176  ,True,False,False,2152,152.4,,1656333012.097,1656333377.975
1656333380,c041b9,43.68365400928562,-79.62750026157926,,,,SWG438  ,True,False,False,0563,,,1656333376.771,1656333376.771
1656333380,c054bd,43.59519311937235,-79.40963745117188,101.88069549582943,141.97276928602648,13.655040000000001,JZA7704 ,False,False,False,2242,746.76,731.52,1656333379.963,1656333379.977
1656333380,c010e4,43.67523969230005,-79.60631234305248,,,,ACA702  ,True,False,False,2225,,,1656333379.677,1656333379.925
1656333380,c00cec,43.72111692266949,-79.7119576590402,58.898783202326754,332.98733465206146,1.6256000000000002,MAL8056 ,False,False,False,5555,655.32,640.08,1656333379.963,1656333379.963
1656333380,a53436,43.09340654793432,-79.7583225795201,195.01770706781699,268.7907699776466,0.32512,RPA4659 ,False,False,False,1444,10363.2,10713.720000000001,1656333379.815,1656333379.961
1656333380,ac4c7d,43.02177429199219,-80.39731047874272,155.01163232849606,229.17183340368507,-2.60096,EDV4733 ,False,False,False,6204,7932.42,8199.12,1656333379.673,1656333379.963
1656333380,c05ce8,43.68108199814618,-79.6538870675223,79.68569840856041,226.30789560166377,20.15744,HRT445  ,False,False,False,4756,358.14000000000004,350.52000000000004,1656333379.924,1656333379.969
1656333380,c1e863,43.68476486206055,-79.66336627339206,,,,MTC66   ,True,False,False,,,,1656333326.505,1656333326.505
1656333380,c018c8,43.68025569592492,-79.59830147879467,,,,JZA476  ,True,False,False,2252,,,1656333379.703,1656333379.703
1656333380,c1e845,43.67017713643737,-79.62890625,,,,BMN72   ,True,False,False,,,,1656333357.205,1656333357.205
1656333380,c0834d,43.11956890558792,-80.27984619140625,61.259891292333194,262.278174199869,0.32512,CGXSU   ,False,False,False,5315,883.9200000000001,891.5400000000001,1656333379.594,1656333379.739
1656333380,c00e53,43.50178527832031,-79.73634231922239,205.78017220392383,61.641036553869974,12.354560000000001,FLE823  ,False,False,False,2273,4160.52,4221.4800000000005,1656333379.943,1656333379.943
1656333380,c044b2,43.16963195800781,-79.927820604901,54.739355742260905,229.57392125990086,0.32512,CJT345  ,True,False,False,6272,,,1656333358.058,1656333358.058
1656333380,c1e84c,43.665069580078125,-79.6139757023301,,,,EL54    ,True,False,False,,,,1656333362.586,1656333370.362
1656333380,c02494,43.68444539732852,-79.62418147495816,54.231768066220816,226.92195595893142,-0.65024,WJA579  ,True,False,False,0613,144.78,,1656333290.097,1656333294.781
1656333380,c03bf7,43.68542299432269,-79.62225232805525,52.05044634261297,227.00253313182688,-0.97536,WJA243  ,True,False,False,3115,,,1656333081.819,1656333087.23
1656333380,a87586,43.79061941373146,-79.46646554129467,97.8742385115034,257.8631755447077,0.0,EJA644  ,False,False,False,1566,891.5400000000001,883.9200000000001,1656333379.592,1656333379.976
1656333380,c1e847,43.67286552817134,-79.59591456821987,,,,BMN74   ,True,False,False,,,,1656333328.672,1656333328.672
1656333380,c06a8b,43.678733825683594,-79.60771605025889,56.39442032973929,226.10881212775993,0.0,JZA892  ,True,False,False,6605,,,1656333109.834,1656333109.834
1656333380,c1e88a,43.676508240780585,-79.6165793282645,,,,MTC623  ,True,False,False,,,,1656333365.07,1656333365.07
1656333380,c1e7e7,43.667046498444115,-79.62300436837333,,,,MTC25   ,True,False,False,,,,1656333376.165,1656333376.165
1656333380,c06973,43.758649664410086,-79.87704685756138,31.25009122405629,249.77514056883192,-0.65024,CGNYG   ,True,False,False,1200,,,1656333171.973,1656333171.973
1656333380,c067e7,43.65376281738281,-79.81573770212572,162.72458174149412,35.34816653319576,-10.72896,JZA792  ,False,False,False,1711,2583.1800000000003,2598.42,1656333379.977,1656333379.977
1656333380,c06358,43.62931823730469,-79.39581405284794,50.59629316098689,251.01237591212984,0.0,POE452  ,True,False,False,0644,,,1656333378.901,1656333378.901
1656333380,c1e920,43.68563247939287,-79.60964747837612,,,,VAN352  ,True,False,False,,,,1656333369.235,1656333369.235
1656333380,c030bb,43.37965625827595,-79.40401349748885,138.5230626123523,334.4817651773254,-6.1772800000000005,ACA985  ,False,False,False,3526,3238.5,3284.2200000000003,1656333379.726,1656333379.963
1656333380,ac8985,43.180831650556144,-79.49497767857144,204.51979863804092,273.02793710179776,0.0,DAL341  ,False,False,False,2003,9753.6,10081.26,1656333379.672,1656333379.976
1656333380,ad99f9,43.73163772841631,-79.92082868303572,219.03114092292736,313.858042673211,0.0,ASA791  ,False,False,False,2653,10363.2,10675.62,1656333379.933,1656333379.969
1656333380,c0523f,43.68274624064817,-79.61756025041853,52.030104203548774,226.2018330644521,-0.65024,ROU1904 ,True,False,False,7017,152.4,,1656333341.22,1656333379.477
1656333380,a6f280,43.67459959903005,-79.62542397635326,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,,,1656333379.927,1656333379.927
1656333390,c0523f,43.68272296452926,-79.61752755301339,52.030104203548774,226.2018330644521,-0.65024,ROU1904 ,True,False,False,7017,,,1656333381.211,1656333388.932
1656333390,ad99f9,43.745361328125,-79.94048362554503,219.03114092292736,313.858042673211,0.0,ASA791  ,False,False,False,2653,10363.2,10675.62,1656333389.895,1656333389.995
1656333390,ac8985,43.18180847167969,-79.52000107876086,204.51979863804092,273.02793710179776,-0.32512,DAL341  ,False,False,False,2003,9753.6,10081.26,1656333389.733,1656333389.956
1656333390,c067e7,43.66548699847722,-79.80422973632812,161.58783490893663,35.410448290851754,-8.45312,JZA792  ,False,False,False,1711,2476.5,2491.74,1656333389.85,1656333389.983
1656333390,c030bb,43.39082879535222,-79.41127232142856,137.15215973909952,334.6844908416617,-5.8521600000000005,ACA985  ,False,False,False,3526,3185.1600000000003,3223.26,1656333389.732,1656333389.852
1656333390,c06973,43.758649664410086,-79.87704685756138,31.25009122405629,249.77514056883192,-0.65024,CGNYG   ,True,False,False,1200,,,1656333171.973,1656333171.973
1656333390,a6f280,43.67471694946289,-79.6256486759629,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,,,1656333389.606,1656333389.606
1656333390,c1e920,43.68633270263672,-79.61284193881721,,,,VAN352  ,True,False,False,,,,1656333386.778,1656333386.778
1656333390,c06358,43.62839126586914,-79.39969439839206,50.59629316098689,251.01237591212984,0.0,POE452  ,True,False,False,0644,,,1656333389.984,1656333389.986
1656333390,c1e7e7,43.667046498444115,-79.62300436837333,,,,MTC25   ,True,False,False,,,,1656333386.537,1656333386.537
1656333390,c06e87,43.68002700805664,-79.6191175593886,,,,ACA1113 ,True,False,False,2247,,,1656333389.606,1656333389.606
1656333390,c067ae,43.6934183411679,-79.63616507393976,72.412447418048,226.4392896278824,-3.2512000000000003,ACA603  ,False,False,False,3117,152.4,144.78,1656333389.206,1656333389.621
1656333390,c01945,43.67945266982256,-79.62442670549666,53.12988746802101,226.56935480474897,0.0,ROU1791 ,True,False,False,1047,,,1656333378.279,1656333388.168
1656333390,c07966,43.676531516899495,-79.59710802350725,,,,ACA1121 ,True,False,False,2213,137.16,,1656333389.847,1656333389.848
1656333390,c00b93,42.988896774033364,-79.8547145298549,152.59574559774254,193.84884992675114,9.42848,JZA887  ,False,False,False,0502,5623.56,5791.200000000001,1656333389.785,1656333389.983
1656333390,c00cf5,43.67698540121822,-79.71692766462053,57.30915395971014,281.91514707126504,5.8521600000000005,MAL8095 ,False,False,False,4345,670.5600000000001,662.94,1656333389.733,1656333389.852
1656333390,a22771,43.064963130627646,-80.08124215262279,192.93364737126183,269.23610153907,0.0,ENY3811 ,False,False,False,3511,10972.800000000001,11323.320000000002,1656333389.895,1656333389.985
1656333390,c030ef,43.67557719602423,-79.61268833705356,,,,ACA1250 ,True,False,False,2210,144.78,,1656333387.534,1656333388.416
1656333390,a9d86c,43.67742919921875,-79.59661794263263,,,,RPA3647 ,True,False,False,2250,,,1656333389.849,1656333389.849
1656333390,c1e945,43.66300964355469,-79.59324858909429,,,,MTC565  ,True,False,False,,,,1656333289.979,1656333289.979
1656333390,c0832e,43.533233642578125,-79.57295262536337,61.94726081492224,32.106255955117845,-0.97536,CGXRP   ,False,False,False,5332,487.68,480.06,1656333389.993,1656333389.993
1656333390,c00b71,43.600546626721396,-79.69201224190851,111.8463252592612,219.40066066347944,16.581120000000002,JZA901  ,False,False,False,6335,1135.38,1158.24,1656333389.955,1656333389.993
1656333390,c06e22,43.64630747649629,-79.28780691964289,85.72094404497095,66.66595872329023,0.65024,CGPSJ   ,False,False,False,5343,739.14,716.28,1656333389.918,1656333389.918
1656333390,a641bf,43.28407287597656,-79.08770184184226,275.25109764227875,90.74962162989061,0.0,DAL374  ,False,False,False,1771,10668.0,11056.62,1656333389.955,1656333389.984
1656333390,c1e844,43.670875420004634,-79.66863359723772,,,,BMN71   ,True,False,False,,,,1656333116.186,1656333116.186
1656333390,c01754,43.67878930043366,-79.59630693708147,,,,ACA137  ,True,False,False,6345,,,1656333389.849,1656333389.849
1656333390,a87586,43.78871077198093,-79.47869437081476,95.86343356107407,257.60459316624156,0.65024,EJA644  ,False,False,False,1566,891.5400000000001,883.9200000000001,1656333389.849,1656333389.993
1656333390,c06a8b,43.678733825683594,-79.60771605025889,56.39442032973929,226.10881212775993,0.0,JZA892  ,True,False,False,6605,,,1656333109.834,1656333109.834
1656333390,c044b2,43.16865824036679,-79.9270738874163,54.739355742260905,229.57392125990086,0.32512,CJT345  ,True,False,False,6272,,,1656333387.773,1656333387.773
1656333390,c1e88a,43.676508240780585,-79.6165793282645,,,,MTC623  ,True,False,False,,,,1656333365.07,1656333365.07
1656333390,c02494,43.68444539732852,-79.62418147495816,54.231768066220816,226.92195595893142,-0.65024,WJA579  ,True,False,False,0613,144.78,,1656333290.097,1656333294.781
1656333390,c0834d,43.118682861328125,-80.28738332349201,62.25622662591044,259.5257651717742,-0.32512,CGXSU   ,False,False,False,5315,883.9200000000001,883.9200000000001,1656333389.775,1656333389.842
1656333390,c1e84c,43.665069580078125,-79.6139757023301,,,,EL54    ,True,False,False,,,,1656333362.586,1656333370.362
1656333390,c00e53,43.51057434082031,-79.71398641896798,207.87230063082302,61.4687562536555,12.029440000000001,FLE823  ,False,False,False,2273,4282.4400000000005,4343.400000000001,1656333389.983,1656333389.984
1656333390,c1e847,43.67286552817134,-79.59591456821987,,,,BMN74   ,True,False,False,,,,1656333328.672,1656333328.672
1656333390,c041b9,43.68325831526417,-79.62699345179965,,,,SWG438  ,True,False,False,0563,144.78,,1656333387.491,1656333389.733
1656333390,c010e4,43.67593002319336,-79.60530480673145,,,,ACA702  ,True,False,False,2225,,,1656333389.849,1656333389.849
1656333390,c05ce8,43.67578125,-79.66160973837208,89.91003590789585,227.08677727557077,20.80768,HRT445  ,False,False,False,4756,556.26,556.26,1656333389.956,1656333389.956
1656333390,c1e863,43.68476486206055,-79.66336627339206,,,,MTC66   ,True,False,False,,,,1656333326.505,1656333326.505
1656333390,ac4c7d,43.012591863082626,-80.41174752371654,154.2860354265334,229.1914882493742,0.0,EDV4733 ,False,False,False,6204,7924.8,8191.5,1656333389.734,1656333389.993
1656333390,c018c8,43.68017422950874,-79.5981216430664,,,,JZA476  ,True,False,False,2252,,,1656333389.485,1656333389.485
1656333390,a53436,43.093034130031775,-79.7821262904576,195.54354121319994,268.64324834405784,0.0,RPA4659 ,False,False,False,1444,10363.2,10713.720000000001,1656333389.723,1656333389.996
1656333390,c05bd6,43.67830050193657,-79.61394718715121,52.75748004428672,226.1852608186224,0.0,ACA746  ,True,False,False,3345,,,1656333387.08,1656333387.08
1656333390,c066dd,43.680301666259766,-79.61720133936683,,,,ACA176  ,True,False,False,2152,152.4,,1656333012.097,1656333387.93
1656333390,c054bd,43.58811717922404,-79.40159388950894,105.1279876755917,139.7636416907262,13.980160000000001,JZA7704 ,False,False,False,2242,891.5400000000001,883.9200000000001,1656333389.784,1656333389.983
1656333390,010154,43.67686902062368,-79.61419241768971,46.938610307051064,226.33221985386965,-0.32512,MSR995  ,True,False,False,0706,,,1656333380.967,1656333386.001
1656333390,c00cec,43.72554016113281,-79.7150084029796,58.207241458422274,333.2084844705808,3.2512000000000003,MAL8056 ,False,False,False,5555,685.8000000000001,678.1800000000001,1656333389.504,1656333389.895
1656333390,a34729,43.687076568603516,-79.6227903144304,,,,DAL2188 ,True,False,False,0566,,,1656333389.621,1656333389.621
1656333390,c1e845,43.66644131935249,-79.62429591587612,,,,BMN72   ,True,False,False,,,,1656333382.283,1656333382.283
